@RELATION FUSION_WITH_STATS

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE lbp_energy NUMERIC
@ATTRIBUTE lbp_entropy NUMERIC
@ATTRIBUTE lbp_mean NUMERIC
@ATTRIBUTE lbp_std NUMERIC
@ATTRIBUTE lcp_mean NUMERIC
@ATTRIBUTE lcp_std NUMERIC
@ATTRIBUTE lcp_energy NUMERIC
@ATTRIBUTE lcp_entropy NUMERIC
@ATTRIBUTE shape_area NUMERIC
@ATTRIBUTE shape_perimeter NUMERIC
@ATTRIBUTE shape_circularity NUMERIC
@ATTRIBUTE shape_aspect_ratio NUMERIC
@ATTRIBUTE hog_mean NUMERIC
@ATTRIBUTE hog_std NUMERIC
@ATTRIBUTE hog_skew NUMERIC
@ATTRIBUTE hog_kurtosis NUMERIC
@ATTRIBUTE phog_L0_mean NUMERIC
@ATTRIBUTE phog_L1_mean NUMERIC
@ATTRIBUTE phog_L1_std NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE stat_skew NUMERIC
@ATTRIBUTE stat_kurtosis NUMERIC
@ATTRIBUTE stat_mean NUMERIC
@ATTRIBUTE stat_std NUMERIC
@ATTRIBUTE fft_mean NUMERIC
@ATTRIBUTE fft_std NUMERIC
@ATTRIBUTE fft_max NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.106763,0.484593,0.462217,0.206996,0.884979,0.073535,0.029131,0.947515,0.189962,0.907047,0.499474,0.291788,0.139195,0.587948,0.521666,0.267899,0.315821,0.360254,0.943221,0.642417,0.028845,0.002330,0.943221,0.935443,0.141489,1.000000,0.358033,0.206249,0.170150,0.168039,0.138062,0.109141,0.116741,0.115052,0.148617,0.166983,0.172683,0.126874,0.102808,0.085708,0.071142,0.058687,0.045176,0.032260,0.027655,0.019633,0.008444,0.006849,0.004205,0.001752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131870,0.056689,0.030076,0.504252,0.047779,0.002587,0.274743,0.356548,0.948518,0.889681,0.958256,TUMORLU
0.445431,0.207507,0.974134,0.918225,0.761842,0.857184,0.914782,0.096502,0.964213,0.209575,0.233847,0.685733,0.453909,0.005622,0.095793,0.097780,0.435339,0.320898,0.226400,0.754235,0.404742,0.175582,0.226400,0.187700,0.882875,1.000000,0.000066,0.000328,0.000000,0.000131,0.000066,0.000131,0.000066,0.000000,0.000131,0.000000,0.000000,0.000197,0.000131,0.000000,0.000000,0.000066,0.000000,0.000066,0.000000,0.000131,0.000263,0.000079,0.000000,0.000078,0.000305,0.000000,0.000562,0.000000,0.003738,0.000702,0.089223,0.004071,0.028281,0.000385,0.022976,0.157390,0.020478,0.104952,0.509798,0.983697,0.758316,0.927161,TUMORLU
0.164431,0.644415,0.301498,0.059109,0.737378,0.013907,0.033285,0.962318,0.152378,0.931919,0.653142,0.316221,0.195271,0.735025,0.537210,0.473094,0.104289,0.253297,0.967341,0.601609,0.019650,0.001656,0.967341,0.956288,0.041091,0.832335,0.267465,0.574850,1.000000,0.974717,0.805057,0.873586,0.721890,0.673985,0.728543,0.623420,0.577512,0.652029,0.526946,0.415835,0.274784,0.196939,0.060546,0.048480,0.010645,0.010645,0.000000,0.005597,0.000000,0.003945,0.010305,0.002444,0.005694,0.037079,0.091523,0.014223,0.000000,0.531017,0.853979,0.487277,0.505665,0.038094,0.004397,0.362662,0.296252,0.945724,0.929422,0.967227,TUMORLU
0.281057,0.130709,0.984493,0.955272,0.727616,0.920538,0.951065,0.059907,0.979964,0.163387,0.146755,0.545922,0.284564,0.003499,0.050698,0.061149,0.589124,0.188368,0.169514,0.628260,0.445890,0.225838,0.169514,0.114869,0.390690,1.000000,0.000000,0.000063,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000063,0.000000,0.000000,0.000000,0.000127,0.000000,0.000000,0.000381,0.000000,0.000000,0.000063,0.000000,0.000063,0.000229,0.000211,0.000000,0.000000,0.000000,0.000000,0.000663,0.000000,0.000000,0.046203,0.002099,0.027685,0.000103,0.014392,0.220559,0.042949,0.056015,0.378622,0.973842,0.761708,0.906873,TUMORLU
0.187909,0.692861,0.262762,0.047560,0.662653,0.010884,0.053996,0.942040,0.152659,0.959137,0.683987,0.316563,0.205288,0.772307,0.559125,0.540080,0.083288,0.298077,0.940704,0.646470,0.045185,0.003512,0.940704,0.930677,0.050523,0.080476,0.215535,0.417075,0.867740,0.795661,0.806158,1.000000,0.906228,0.807558,0.904129,0.793562,0.731281,0.833450,0.731980,0.591323,0.425472,0.275017,0.093072,0.072945,0.021693,0.016795,0.004199,0.004205,0.001549,0.008298,0.010839,0.003856,0.010480,0.075560,0.106221,0.026178,0.000000,0.561293,0.952800,0.552149,0.471208,0.039954,0.005184,0.427374,0.279301,0.942404,0.948654,0.972532,TUMORLU
0.337993,0.160138,0.980127,0.934266,0.777484,0.884341,0.937743,0.073998,0.974130,0.183400,0.176841,0.596173,0.340691,0.005001,0.076499,0.075014,0.590698,0.262370,0.194873,0.642616,0.351398,0.128739,0.194873,0.137078,0.485337,1.000000,0.000065,0.000000,0.000000,0.000000,0.000194,0.000129,0.000000,0.000000,0.000065,0.000259,0.000000,0.000129,0.000388,0.000000,0.000000,0.000065,0.000065,0.000000,0.000000,0.000000,0.000065,0.000155,0.000000,0.000000,0.000301,0.000238,0.000138,0.000676,0.000614,0.001037,0.070570,0.003213,0.027903,0.000241,0.019557,0.177931,0.026888,0.084054,0.459429,0.977483,0.770676,0.919986,TUMORLU
0.121637,0.583007,0.355147,0.071186,0.822050,0.017427,0.023589,0.978360,0.132630,0.919833,0.597747,0.286806,0.162151,0.690967,0.604266,0.428158,0.143222,0.246224,0.964651,0.606348,0.026881,0.002773,0.964651,0.951097,0.110849,0.773521,0.203944,0.508732,1.000000,0.762254,0.665352,0.677747,0.473803,0.531831,0.469296,0.517747,0.447324,0.515493,0.514930,0.484507,0.286197,0.170704,0.109296,0.061577,0.030423,0.020845,0.004507,0.000000,0.000000,0.001336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441426,0.594989,0.326098,0.598858,0.027758,0.001945,0.366194,0.304593,0.947021,0.900244,0.967540,TUMORLU
0.368957,0.164837,0.982134,0.948488,0.689817,0.908771,0.937240,0.073234,0.973960,0.178188,0.179146,0.606373,0.352388,0.002364,0.057657,0.077025,0.422256,0.125751,0.194036,0.685684,0.417088,0.189903,0.194036,0.113329,0.354060,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000064,0.000000,0.000000,0.000000,0.000128,0.000000,0.000128,0.000064,0.000000,0.000064,0.000000,0.000255,0.000065,0.000000,0.000000,0.000000,0.000077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000222,0.000605,0.000000,0.054229,0.002422,0.027744,0.000142,0.015499,0.204497,0.036437,0.064775,0.406543,0.978954,0.756760,0.911568,TUMORLU
0.136436,0.659108,0.276902,0.093837,0.875355,0.024748,0.057555,0.923342,0.200382,0.990409,0.669586,0.280825,0.180633,0.761895,0.554607,0.390985,0.157636,0.352273,0.970739,0.595549,0.025174,0.001708,0.970739,0.958018,0.130908,1.000000,0.359284,0.366862,0.292801,0.298312,0.276266,0.260420,0.264554,0.255598,0.203927,0.212539,0.165346,0.199449,0.263865,0.309680,0.292801,0.184981,0.146400,0.111905,0.072339,0.052360,0.029969,0.014488,0.007624,0.004493,0.001067,0.002531,0.001474,0.000000,0.000000,0.000000,0.000000,0.249064,0.120966,0.087515,0.698408,0.032075,0.001617,0.368437,0.384646,0.947149,0.897183,0.967737,TUMORLU
0.656820,0.308110,0.961443,0.735083,0.886432,0.576775,0.866935,0.138041,0.943419,0.252473,0.334104,0.813215,0.646627,0.008991,0.397497,0.151519,0.752296,0.403646,0.353861,0.955907,0.270896,0.068421,0.353861,0.332543,0.269805,1.000000,0.000085,0.001014,0.000169,0.000085,0.000000,0.000338,0.000254,0.000169,0.000000,0.000169,0.000000,0.000000,0.000085,0.000254,0.000000,0.000085,0.000507,0.000000,0.000169,0.000000,0.000761,0.000102,0.000000,0.000100,0.000262,0.000932,0.000723,0.000589,0.002807,0.000452,0.465322,0.020646,0.074587,0.010464,0.043890,0.057773,0.001723,0.417656,0.898590,0.990218,0.785278,0.971789,TUMORLU
0.104643,0.494186,0.453870,0.186985,0.879378,0.063370,0.034498,0.942562,0.201218,0.927080,0.504686,0.283830,0.136145,0.596160,0.611495,0.339051,0.231128,0.339619,0.942446,0.643670,0.019528,0.001552,0.942446,0.949662,0.084957,1.000000,0.309163,0.227326,0.178596,0.144090,0.176265,0.159944,0.163208,0.178830,0.218233,0.204243,0.188855,0.149452,0.124271,0.111215,0.104920,0.064584,0.049895,0.024304,0.015388,0.010259,0.006761,0.008685,0.003612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151247,0.062488,0.037125,0.537785,0.039106,0.002119,0.293300,0.345567,0.943135,0.940252,0.960368,TUMORLU
0.432521,0.204383,0.974575,0.924272,0.749301,0.867372,0.920842,0.091268,0.968669,0.201711,0.223972,0.669104,0.431708,0.006532,0.086937,0.095746,0.412053,0.320898,0.270657,0.775554,0.292006,0.074772,0.270657,0.232903,0.741097,1.000000,0.000065,0.000131,0.000065,0.000000,0.000065,0.000000,0.000131,0.000196,0.000000,0.000196,0.000261,0.000065,0.000392,0.000000,0.000000,0.000131,0.000000,0.000066,0.000000,0.000000,0.000000,0.000000,0.000289,0.000077,0.000303,0.000120,0.000559,0.000909,0.000000,0.000349,0.081711,0.003725,0.028107,0.000323,0.021671,0.165099,0.022791,0.096375,0.489669,0.982470,0.765990,0.924406,TUMORLU
0.102766,0.446286,0.516114,0.238100,0.866340,0.090593,0.038284,0.933830,0.221104,0.919117,0.460571,0.289087,0.128836,0.544862,0.554155,0.291292,0.283768,0.419564,0.922552,0.674673,0.024813,0.001288,0.922552,0.917028,0.206156,1.000000,0.284845,0.185709,0.164704,0.129957,0.127208,0.153514,0.157636,0.138987,0.184138,0.137024,0.113074,0.116608,0.092658,0.077150,0.054574,0.040832,0.023361,0.007351,0.007656,0.007067,0.008049,0.002831,0.001304,0.000931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118870,0.048916,0.024985,0.463847,0.046976,0.002685,0.253653,0.325858,0.943002,0.921457,0.955675,TUMORLU
0.340091,0.160292,0.980355,0.937701,0.763412,0.890212,0.939020,0.072794,0.974796,0.182176,0.176116,0.596220,0.340684,0.004585,0.072161,0.075014,0.557203,0.223558,0.216669,0.718868,0.371813,0.147019,0.216669,0.175251,0.559734,1.000000,0.000000,0.000129,0.000064,0.000000,0.000129,0.000129,0.000000,0.000000,0.000129,0.000000,0.000064,0.000000,0.000129,0.000064,0.000064,0.000000,0.000064,0.000261,0.000129,0.000000,0.000064,0.000077,0.000071,0.000000,0.000200,0.000474,0.000138,0.000225,0.000000,0.000345,0.066528,0.003019,0.027850,0.000214,0.018674,0.183618,0.028815,0.079262,0.446865,0.976633,0.765126,0.918090,TUMORLU
0.071631,0.473294,0.411605,0.102852,0.946139,0.027944,0.040280,0.952209,0.136739,0.937608,0.478710,0.205159,0.093997,0.630273,0.383896,0.226336,0.325609,0.596154,0.923826,0.672750,0.040158,0.001770,0.923826,0.923641,0.112523,0.517750,0.449541,0.947746,1.000000,0.645792,0.435580,0.241324,0.130834,0.140806,0.151576,0.131233,0.098524,0.077383,0.087355,0.116873,0.184683,0.210610,0.242920,0.163490,0.154368,0.107698,0.073394,0.060874,0.090494,0.058654,0.027184,0.024180,0.018775,0.019451,0.003784,0.000000,0.000000,0.296877,0.389023,0.172426,0.678066,0.058438,0.003094,0.355773,0.424619,0.933637,0.921230,0.966607,TUMORLU
0.801504,0.386640,0.949092,0.757270,0.846748,0.607846,0.844205,0.162198,0.933123,0.278539,0.409945,0.891062,0.784452,0.014671,0.336361,0.180373,0.449211,0.343750,0.444076,0.944089,0.215398,0.048276,0.444076,0.408638,0.436921,1.000000,0.000805,0.001529,0.000080,0.000080,0.000000,0.001448,0.000000,0.000080,0.000161,0.000161,0.000080,0.000241,0.000000,0.001931,0.000000,0.000080,0.000322,0.000000,0.000161,0.000322,0.000161,0.000000,0.000089,0.000000,0.000997,0.000000,0.000344,0.000280,0.003816,0.000000,0.379214,0.017061,0.057676,0.006950,0.045342,0.067571,0.002668,0.358904,0.853857,0.992238,0.781311,0.966890,TUMORLU
0.066234,0.425060,0.475202,0.121781,0.955013,0.034855,0.035411,0.952710,0.145682,0.926873,0.430727,0.206732,0.084220,0.577487,0.438887,0.236653,0.340501,0.508197,0.931231,0.661407,0.031226,0.001147,0.931231,0.931494,0.122056,1.000000,0.684652,0.741407,0.637090,0.659472,0.278977,0.172662,0.114309,0.108313,0.119504,0.090328,0.086731,0.119904,0.169864,0.200240,0.214229,0.198641,0.226219,0.147637,0.117506,0.095524,0.078737,0.108064,0.132253,0.049292,0.028476,0.022760,0.008551,0.005568,0.003792,0.000000,0.000000,0.297578,0.373667,0.168947,0.681657,0.053417,0.002577,0.350130,0.446624,0.928648,0.917110,0.966090,TUMORLU
0.866634,0.401274,0.952387,0.676076,0.873505,0.498043,0.838321,0.164730,0.931373,0.276043,0.428128,0.916623,0.831402,0.009931,0.558673,0.188387,0.683980,0.258515,0.430058,0.966037,0.203691,0.033185,0.430058,0.439476,0.286204,1.000000,0.000100,0.000300,0.000400,0.000200,0.000200,0.000000,0.000000,0.000200,0.001099,0.000499,0.000000,0.000000,0.000499,0.000100,0.000000,0.000000,0.000200,0.000404,0.000400,0.000200,0.000200,0.000240,0.000221,0.000000,0.001392,0.000000,0.000427,0.000000,0.001421,0.001601,0.773329,0.034143,0.160432,0.028902,0.036543,0.035315,0.000311,0.585759,0.979267,0.995136,0.782440,0.982718,TUMORLU
0.214885,0.824095,0.184758,0.019043,0.814454,0.003900,0.059528,0.933408,0.157853,0.962683,0.818582,0.358558,0.279997,0.842247,0.673309,0.574180,0.088737,0.313131,0.924490,0.671744,0.047156,0.003351,0.924490,0.912908,0.135146,0.617064,0.796627,0.560516,0.549603,0.698413,0.890873,0.959325,0.913691,0.788691,0.816468,0.831349,1.000000,0.956349,0.788691,0.796627,0.746032,0.717262,0.523810,0.508019,0.437500,0.354167,0.314484,0.233657,0.197621,0.135291,0.144438,0.105697,0.067920,0.079475,0.009412,0.000000,0.000000,0.818123,0.792081,0.797050,0.656704,0.027703,0.002381,0.511543,0.393367,0.951938,0.932999,0.978341,TUMORLU
0.290443,0.130575,0.985102,0.955281,0.722254,0.920554,0.952739,0.057903,0.979722,0.163759,0.141646,0.539758,0.277939,0.002259,0.051060,0.060445,0.607212,0.292295,0.148469,0.562858,0.379306,0.124829,0.148469,0.159121,0.876888,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000128,0.000063,0.000000,0.000000,0.000152,0.000000,0.000150,0.000000,0.000000,0.000407,0.000663,0.000602,0.001017,0.046515,0.002099,0.027693,0.000105,0.014260,0.219290,0.042379,0.056593,0.381050,0.974183,0.753151,0.907204,TUMORLU
0.214232,0.838129,0.164411,0.018424,0.791437,0.003802,0.041430,0.957216,0.115304,0.950577,0.838000,0.352739,0.283771,0.860782,0.825810,0.525490,0.129939,0.319588,0.918132,0.681284,0.054264,0.003397,0.918132,0.913724,0.148858,0.389728,0.368580,0.308912,0.341390,0.444109,0.432779,0.473565,0.611782,0.599698,0.748489,0.777946,0.839879,0.970544,1.000000,0.893505,0.651813,0.419184,0.375378,0.321034,0.327795,0.240937,0.206193,0.201488,0.146275,0.141514,0.119324,0.080470,0.050093,0.047353,0.010748,0.040364,0.000000,0.607468,0.598750,0.479323,0.801297,0.023252,0.003043,0.548288,0.370122,0.951680,0.923188,0.980582,TUMORLU
0.267100,0.129824,0.983249,0.948218,0.775392,0.908302,0.946061,0.064765,0.977958,0.168441,0.149836,0.548476,0.287403,0.004785,0.058967,0.061095,0.686419,0.337333,0.143016,0.564411,0.394556,0.132357,0.143016,0.150610,0.829990,1.000000,0.000128,0.000064,0.000128,0.000000,0.000128,0.000192,0.000000,0.000064,0.000192,0.000128,0.000000,0.000000,0.000000,0.000383,0.000128,0.000000,0.000192,0.000000,0.000064,0.000000,0.000128,0.000000,0.000000,0.000000,0.000099,0.000000,0.000000,0.000445,0.000303,0.000000,0.054128,0.002480,0.027712,0.000142,0.016513,0.204150,0.036339,0.065067,0.406528,0.970869,0.786172,0.911713,TUMORLU
0.046610,0.367694,0.518135,0.129469,0.954789,0.037838,0.024067,0.970403,0.120962,0.915958,0.384464,0.173358,0.063352,0.540575,0.593331,0.248139,0.418694,0.462687,0.965199,0.605387,0.015221,0.001792,0.965199,0.978868,0.089181,1.000000,0.604380,0.593430,0.492052,0.275168,0.186507,0.120099,0.144472,0.203815,0.235606,0.208054,0.230661,0.242317,0.275168,0.264924,0.278700,0.154009,0.092194,0.058626,0.057930,0.037443,0.019781,0.006791,0.006255,0.001676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.256762,0.250115,0.118294,0.633503,0.038568,0.001686,0.326796,0.372096,0.926904,0.935913,0.963862,TUMORLU
0.517834,0.264418,0.963704,0.778631,0.894116,0.638507,0.877530,0.128158,0.946921,0.245718,0.286653,0.742727,0.536784,0.013844,0.308843,0.136010,0.725412,0.348410,0.217531,0.757105,0.361297,0.122343,0.217531,0.179795,0.594636,1.000000,0.000313,0.000156,0.000391,0.000156,0.000391,0.000078,0.000235,0.000156,0.000313,0.001955,0.000000,0.000704,0.000156,0.000078,0.000156,0.000391,0.000000,0.000079,0.000235,0.000078,0.000391,0.000188,0.000173,0.000278,0.000000,0.000144,0.000335,0.000000,0.000742,0.000836,0.336346,0.015087,0.050682,0.005468,0.043505,0.073545,0.003341,0.327210,0.826183,0.985656,0.797500,0.963903,TUMORLU
0.059229,0.367383,0.543719,0.262110,0.866188,0.104892,0.025637,0.948475,0.180117,0.886320,0.387877,0.214862,0.079087,0.514394,0.224210,0.186797,0.279193,0.614329,0.932781,0.658996,0.027202,0.001456,0.932781,0.912496,0.106013,1.000000,0.273435,0.319037,0.303474,0.272168,0.187296,0.101158,0.082338,0.082700,0.081252,0.053565,0.036193,0.028049,0.051936,0.043974,0.021716,0.006515,0.009410,0.004212,0.003076,0.002172,0.000724,0.000435,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105384,0.097982,0.030521,0.367782,0.075409,0.006564,0.173963,0.249889,0.932351,0.905616,0.943489,TUMORLU
0.673922,0.305736,0.963968,0.822506,0.831298,0.703826,0.875263,0.132734,0.947613,0.245993,0.333008,0.816343,0.651233,0.006460,0.233473,0.143397,0.493340,0.245460,0.304724,0.779945,0.236424,0.044055,0.304724,0.278904,0.649552,1.000000,0.000439,0.000220,0.000146,0.000000,0.000073,0.000000,0.000220,0.000073,0.000000,0.000146,0.000146,0.000000,0.000146,0.000000,0.000000,0.000073,0.000000,0.000074,0.000073,0.000073,0.000073,0.000264,0.000081,0.000087,0.000227,0.000269,0.001409,0.001530,0.000694,0.001174,0.239723,0.010686,0.038225,0.002777,0.037243,0.091351,0.005763,0.249349,0.745671,0.992039,0.757440,0.955122,TUMORLU
0.150585,0.712739,0.220581,0.034421,0.881932,0.007381,0.020988,0.987709,0.060115,0.914057,0.736442,0.312627,0.220697,0.808501,0.464959,0.387190,0.134758,0.392405,0.972344,0.592657,0.018659,0.001166,0.972344,0.970201,0.037783,0.284932,0.739726,0.976027,1.000000,0.862329,0.594521,0.441781,0.614384,0.614384,0.625342,0.476027,0.556164,0.434247,0.351370,0.302740,0.281507,0.213699,0.268493,0.259244,0.260959,0.282877,0.241781,0.232103,0.149326,0.077162,0.082748,0.109462,0.052754,0.040557,0.000000,0.000000,0.000000,0.548237,0.532657,0.400758,0.815985,0.044723,0.002634,0.442979,0.414175,0.950098,0.941321,0.973691,TUMORLU
0.408488,0.189502,0.977035,0.875838,0.858490,0.787434,0.922636,0.086669,0.967173,0.196919,0.206356,0.645219,0.400471,0.005078,0.159098,0.088305,0.886509,0.252279,0.196978,0.705209,0.363418,0.114938,0.196978,0.181748,0.578533,1.000000,0.000138,0.000069,0.000000,0.000000,0.000000,0.000069,0.000000,0.000138,0.000069,0.000206,0.000069,0.000000,0.000138,0.000000,0.000138,0.000000,0.000000,0.000000,0.000069,0.000000,0.000275,0.000248,0.000076,0.000000,0.000000,0.000253,0.000442,0.001917,0.000653,0.000000,0.152882,0.006819,0.031059,0.001130,0.029764,0.118647,0.010756,0.169402,0.633599,0.980213,0.774247,0.942631,TUMORLU
0.161896,0.717141,0.222871,0.037285,0.870984,0.008079,0.019831,0.987737,0.062565,0.905784,0.743161,0.335656,0.237060,0.802634,0.444309,0.385622,0.129823,0.351467,0.975775,0.586413,0.030522,0.001740,0.975775,0.978745,0.054393,0.368590,0.536538,0.984615,1.000000,0.848718,0.628846,0.450641,0.552564,0.620513,0.517949,0.432692,0.478205,0.370513,0.315385,0.301282,0.230769,0.212821,0.232051,0.229651,0.258333,0.237179,0.238462,0.184872,0.126984,0.076016,0.075458,0.085959,0.048001,0.029026,0.000000,0.000000,0.000000,0.509655,0.490316,0.353278,0.820853,0.046865,0.002783,0.431923,0.411379,0.956245,0.902761,0.972874,TUMORLU
0.442901,0.200379,0.976982,0.870751,0.852664,0.779261,0.920860,0.088963,0.966728,0.198527,0.216647,0.663442,0.423867,0.003799,0.166644,0.093788,0.823156,0.246936,0.211560,0.720542,0.358798,0.123050,0.211560,0.190441,0.606321,1.000000,0.000000,0.000277,0.000000,0.000069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000069,0.000138,0.000069,0.000000,0.000000,0.000138,0.000000,0.000000,0.000069,0.000138,0.000000,0.000000,0.000230,0.000082,0.000107,0.000254,0.001184,0.000000,0.000000,0.001109,0.161314,0.007162,0.031600,0.001258,0.030096,0.115274,0.010053,0.177292,0.646590,0.983867,0.748136,0.944102,TUMORLU
0.108726,0.553825,0.377053,0.092233,0.944662,0.024153,0.038019,0.965256,0.119165,0.937334,0.568677,0.292016,0.156909,0.664052,0.539289,0.290674,0.277331,0.424658,0.981107,0.576527,0.022982,0.001461,0.981107,0.985773,0.031217,0.358337,1.000000,0.938277,0.355336,0.353622,0.325332,0.176597,0.190313,0.169739,0.168024,0.139306,0.140163,0.141020,0.123018,0.154308,0.157737,0.193313,0.206172,0.242920,0.247750,0.231890,0.286755,0.246720,0.141833,0.125041,0.082323,0.051179,0.046769,0.049268,0.060996,0.032069,0.000000,0.314927,0.240667,0.147483,0.817717,0.038423,0.001472,0.462087,0.511637,0.942047,0.927355,0.975055,TUMORLU
0.550961,0.258914,0.968124,0.826500,0.859674,0.709927,0.895237,0.113906,0.955231,0.229339,0.278140,0.743804,0.537141,0.007594,0.229813,0.121518,0.676213,0.343466,0.294080,0.819869,0.269393,0.061485,0.294080,0.249754,0.678921,1.000000,0.000073,0.000292,0.000292,0.000073,0.000073,0.000146,0.000219,0.000146,0.000146,0.000073,0.000292,0.000000,0.000073,0.000073,0.000146,0.000000,0.000146,0.000148,0.000000,0.000073,0.000000,0.000175,0.000484,0.000432,0.000113,0.000000,0.000624,0.000762,0.000346,0.000390,0.234279,0.010451,0.037656,0.002653,0.037056,0.092751,0.005986,0.244318,0.739215,0.985165,0.794678,0.954463,TUMORLU
0.204233,0.843105,0.143529,0.007832,0.848460,0.001546,0.049832,0.943491,0.149439,0.968723,0.850305,0.337053,0.278569,0.877892,0.772175,0.342966,0.285235,0.312097,0.937084,0.652236,0.027450,0.000294,0.937084,0.930591,0.130940,0.320734,0.155508,0.457883,0.896328,0.730022,0.785097,0.695464,0.848812,0.923326,0.659827,0.535637,0.651188,0.633909,0.677106,0.764579,0.845572,0.833693,0.993520,1.000000,1.000000,0.915767,0.741901,0.504804,0.394388,0.270211,0.264278,0.140845,0.127074,0.127889,0.035857,0.040398,0.000000,0.880492,0.779852,0.882134,0.652250,0.015099,0.001681,0.621611,0.424793,0.957202,0.920029,0.984638,TUMORLU
0.497919,0.235694,0.970457,0.886889,0.806068,0.805340,0.904861,0.105351,0.959568,0.219911,0.254084,0.710990,0.489334,0.007879,0.136731,0.109481,0.495656,0.092262,0.208762,0.701464,0.400099,0.182354,0.208762,0.241109,0.835088,1.000000,0.000136,0.000136,0.000136,0.000271,0.000543,0.000068,0.000204,0.000204,0.000000,0.000407,0.000068,0.000000,0.000339,0.000271,0.000000,0.000000,0.000136,0.000000,0.000000,0.000068,0.000000,0.000082,0.000225,0.000161,0.000315,0.000125,0.000000,0.000000,0.000000,0.000000,0.132514,0.005982,0.029913,0.000849,0.028560,0.128651,0.012980,0.148784,0.597490,0.980053,0.804867,0.938438,TUMORLU
0.231153,0.843027,0.166322,0.016073,0.847525,0.003193,0.041347,0.952885,0.168469,0.954274,0.854258,0.379938,0.309002,0.853770,0.757399,0.254661,0.507445,0.295469,0.957986,0.617880,0.028753,0.000815,0.957986,0.949259,0.039756,1.000000,0.161060,0.603466,0.866463,0.808359,0.699286,0.665647,0.825688,0.764526,0.626911,0.485219,0.519878,0.562691,0.591233,0.688073,0.784913,0.707441,0.741081,0.886164,0.870540,0.710499,0.660550,0.623495,0.368892,0.224841,0.219463,0.140439,0.065427,0.149123,0.077365,0.010895,0.000000,0.835118,0.647290,0.773646,0.725698,0.016834,0.001531,0.579105,0.452567,0.960022,0.901835,0.982349,TUMORLU
