@RELATION WAVELET_ALL_BANDS_COMBINED

@ATTRIBUTE LL_glcm_contrast NUMERIC
@ATTRIBUTE LL_glcm_dissimilarity NUMERIC
@ATTRIBUTE LL_glcm_homogeneity NUMERIC
@ATTRIBUTE LL_glcm_energy NUMERIC
@ATTRIBUTE LL_glcm_correlation NUMERIC
@ATTRIBUTE LL_glcm_ASM NUMERIC
@ATTRIBUTE LH_glcm_contrast NUMERIC
@ATTRIBUTE LH_glcm_dissimilarity NUMERIC
@ATTRIBUTE LH_glcm_homogeneity NUMERIC
@ATTRIBUTE LH_glcm_energy NUMERIC
@ATTRIBUTE LH_glcm_correlation NUMERIC
@ATTRIBUTE LH_glcm_ASM NUMERIC
@ATTRIBUTE HL_glcm_contrast NUMERIC
@ATTRIBUTE HL_glcm_dissimilarity NUMERIC
@ATTRIBUTE HL_glcm_homogeneity NUMERIC
@ATTRIBUTE HL_glcm_energy NUMERIC
@ATTRIBUTE HL_glcm_correlation NUMERIC
@ATTRIBUTE HL_glcm_ASM NUMERIC
@ATTRIBUTE HH_glcm_contrast NUMERIC
@ATTRIBUTE HH_glcm_dissimilarity NUMERIC
@ATTRIBUTE HH_glcm_homogeneity NUMERIC
@ATTRIBUTE HH_glcm_energy NUMERIC
@ATTRIBUTE HH_glcm_correlation NUMERIC
@ATTRIBUTE HH_glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.466826,0.656636,0.188372,0.029257,0.678571,0.004371,0.387098,0.575730,0.257692,0.164520,0.248136,0.066635,0.187525,0.371189,0.407562,0.239619,0.150098,0.099643,0.157237,0.298614,0.508041,0.357120,0.045990,0.194684,TUMORLU
0.265286,0.090611,0.963725,0.947877,0.745409,0.904523,0.067919,0.043719,0.973245,0.975061,0.342575,0.957684,0.038959,0.028134,0.979759,0.979394,0.171781,0.963887,0.084544,0.037086,0.985392,0.987460,0.066320,0.978698,TUMORLU
0.328291,0.542125,0.259788,0.044112,0.738970,0.007277,0.243550,0.444349,0.363043,0.252054,0.264839,0.117827,0.074029,0.187358,0.657241,0.501239,0.156521,0.309165,0.117040,0.257319,0.549287,0.398345,0.059544,0.228815,TUMORLU
0.645012,0.237465,0.897149,0.749258,0.868639,0.584410,0.190835,0.123469,0.927634,0.932885,0.324270,0.888176,0.087162,0.070478,0.940790,0.937155,0.225840,0.891906,0.198253,0.093360,0.957302,0.963236,0.082940,0.938182,TUMORLU
0.508878,0.680378,0.184673,0.023736,0.675196,0.003428,0.491614,0.669538,0.191213,0.118820,0.274882,0.044172,0.203189,0.401777,0.368860,0.195680,0.168756,0.074746,0.364575,0.528041,0.275809,0.147069,0.067938,0.058313,TUMORLU
0.187298,0.068280,0.970040,0.963229,0.684047,0.932149,0.052329,0.034191,0.979855,0.981890,0.308056,0.969182,0.032167,0.023311,0.982459,0.981895,0.221906,0.968234,0.075448,0.031903,0.988559,0.990649,0.051057,0.984095,TUMORLU
0.411094,0.617502,0.215563,0.040824,0.652623,0.006439,0.485505,0.659366,0.202060,0.116745,0.239875,0.042975,0.161413,0.320760,0.489531,0.328269,0.189088,0.158863,0.296224,0.457015,0.350965,0.215890,0.080771,0.096122,TUMORLU
0.346733,0.129571,0.943741,0.917027,0.764383,0.850261,0.096520,0.065215,0.957985,0.959006,0.311493,0.930913,0.086209,0.054309,0.965119,0.964069,0.219755,0.937458,0.161711,0.065960,0.976196,0.979674,0.095040,0.965585,TUMORLU
0.356148,0.537341,0.291191,0.056206,0.815467,0.009760,0.379087,0.475464,0.390505,0.273642,0.152264,0.132137,0.215318,0.413791,0.357539,0.188188,0.228504,0.070788,0.127839,0.301175,0.465744,0.285993,0.061983,0.141498,TUMORLU
0.664643,0.237258,0.902103,0.772802,0.860753,0.618740,0.218319,0.129283,0.930152,0.935580,0.320043,0.892529,0.076388,0.066067,0.943285,0.940812,0.258553,0.898032,0.229513,0.099746,0.958880,0.965151,0.052549,0.941355,TUMORLU
0.188727,0.389891,0.410405,0.085303,0.936074,0.016833,0.365962,0.515078,0.317982,0.195253,0.258225,0.082961,0.299040,0.489847,0.314744,0.166660,0.357632,0.059964,0.460967,0.589496,0.251700,0.131293,0.059019,0.050588,TUMORLU
0.488558,0.178073,0.924015,0.879213,0.769996,0.786026,0.123253,0.091885,0.939129,0.942882,0.307434,0.904404,0.103831,0.071831,0.948995,0.948475,0.195028,0.910937,0.215417,0.091862,0.964938,0.970467,0.105059,0.950187,TUMORLU
0.232003,0.408031,0.426534,0.120621,0.913053,0.027534,0.282513,0.474622,0.325789,0.178611,0.341761,0.073648,0.352694,0.516994,0.322401,0.190423,0.368533,0.071996,0.326743,0.485717,0.319719,0.175657,0.071495,0.073188,TUMORLU
0.320727,0.114416,0.950886,0.919815,0.789475,0.855095,0.062474,0.048416,0.964673,0.966187,0.314177,0.942845,0.091070,0.052205,0.969065,0.970753,0.066744,0.948936,0.154164,0.062810,0.978061,0.982360,0.020113,0.970098,TUMORLU
0.159499,0.353740,0.435040,0.074211,0.938209,0.013926,0.399928,0.574052,0.242323,0.112973,0.295924,0.041320,0.088535,0.210217,0.624722,0.444177,0.270790,0.254486,0.149926,0.328202,0.431406,0.243550,0.066649,0.113187,TUMORLU
0.431985,0.163052,0.929342,0.879744,0.807759,0.786910,0.109982,0.073823,0.953638,0.957517,0.295568,0.928451,0.107464,0.065057,0.957488,0.956850,0.230755,0.925133,0.134925,0.064553,0.970574,0.974710,0.095304,0.957268,TUMORLU
0.250189,0.449085,0.364133,0.078494,0.906324,0.015039,0.370303,0.530359,0.312770,0.187321,0.228372,0.078680,0.464329,0.607457,0.237815,0.123072,0.224666,0.040166,0.384781,0.540798,0.283196,0.168844,0.052770,0.069547,TUMORLU
0.474887,0.161942,0.935350,0.853866,0.853550,0.744375,0.091172,0.063026,0.958416,0.958454,0.294306,0.929999,0.100175,0.060160,0.961420,0.959819,0.249536,0.930196,0.160550,0.065642,0.975131,0.978682,0.079667,0.963919,TUMORLU
0.267231,0.459726,0.357820,0.081417,0.896837,0.015805,0.403574,0.509218,0.356749,0.248951,0.218188,0.115553,0.133368,0.298261,0.507872,0.343995,0.223336,0.170605,0.243433,0.436736,0.339256,0.193192,0.069405,0.082905,TUMORLU
0.449825,0.160914,0.931146,0.858355,0.841559,0.751667,0.105148,0.077472,0.948066,0.949929,0.310609,0.915941,0.075274,0.058217,0.955044,0.952739,0.235455,0.918144,0.204121,0.085279,0.968859,0.973167,0.142811,0.954691,TUMORLU
0.260378,0.461805,0.353048,0.072978,0.898766,0.013642,0.389392,0.543617,0.318919,0.228725,0.263558,0.102879,0.421520,0.597130,0.226211,0.113029,0.241265,0.036001,0.399842,0.549675,0.273676,0.147885,0.059772,0.058714,TUMORLU
0.555079,0.196259,0.919495,0.796268,0.875806,0.653917,0.146808,0.101704,0.936759,0.940706,0.308465,0.900849,0.083355,0.068197,0.944908,0.941547,0.224719,0.899266,0.260839,0.107153,0.960931,0.967919,0.047174,0.945948,TUMORLU
0.359678,0.563249,0.269528,0.051071,0.875861,0.008571,0.479840,0.627103,0.247904,0.167312,0.212461,0.068064,0.409582,0.597757,0.226083,0.120612,0.232944,0.039124,0.591975,0.694650,0.172944,0.084643,0.055604,0.029816,TUMORLU
0.142377,0.052402,0.977855,0.974505,0.635198,0.952704,0.057678,0.031037,0.985287,0.986398,0.328164,0.976808,0.048842,0.025596,0.985251,0.984660,0.215545,0.973055,0.054963,0.022888,0.991372,0.992207,0.074840,0.986736,TUMORLU
0.300621,0.498087,0.323647,0.062637,0.883717,0.011142,0.496742,0.567683,0.299417,0.168110,0.193332,0.068289,0.241170,0.422502,0.372740,0.224423,0.213542,0.090715,0.266824,0.460248,0.320216,0.175262,0.058594,0.072981,TUMORLU
0.523316,0.198194,0.914470,0.773541,0.886825,0.619830,0.164555,0.108426,0.935249,0.938954,0.320849,0.898000,0.102803,0.072376,0.946046,0.943514,0.216557,0.902569,0.206449,0.092614,0.961988,0.968129,0.108706,0.946298,TUMORLU
0.222649,0.403482,0.406771,0.105830,0.835680,0.022974,0.169841,0.344760,0.475303,0.320627,0.250133,0.165638,0.044690,0.121148,0.769926,0.650376,0.149711,0.475641,0.198168,0.386184,0.379689,0.230743,0.052075,0.105143,TUMORLU
0.695715,0.242464,0.900658,0.767886,0.859311,0.611492,0.212039,0.131271,0.926884,0.934647,0.303334,0.891024,0.074682,0.069900,0.934851,0.930256,0.242359,0.880414,0.202521,0.100069,0.952318,0.959200,0.087077,0.931514,TUMORLU
0.214572,0.369529,0.468715,0.214973,0.925247,0.066854,0.122847,0.271370,0.573384,0.433877,0.309425,0.258807,0.101567,0.213748,0.629985,0.452635,0.218345,0.262311,0.072562,0.197691,0.622025,0.422486,0.115818,0.249847,TUMORLU
0.533190,0.187577,0.920393,0.800444,0.870134,0.660279,0.099292,0.076901,0.942796,0.943478,0.303456,0.905369,0.110975,0.073823,0.949505,0.948683,0.195950,0.911286,0.202889,0.089267,0.963348,0.968835,0.061770,0.947470,TUMORLU
0.412991,0.605627,0.237423,0.025547,0.811270,0.003714,0.512255,0.655727,0.214417,0.120835,0.204451,0.045118,0.425665,0.616156,0.202339,0.101818,0.196837,0.031565,0.583979,0.693864,0.166024,0.071746,0.041857,0.024631,TUMORLU
0.282084,0.101688,0.957347,0.927793,0.810391,0.869006,0.066106,0.044922,0.972211,0.974351,0.322555,0.956491,0.061254,0.040853,0.972299,0.971965,0.228703,0.951029,0.101388,0.044124,0.983112,0.985552,0.080467,0.975476,TUMORLU
0.376001,0.544736,0.308346,0.053865,0.842009,0.009172,0.330320,0.481370,0.383728,0.288656,0.238042,0.142407,0.145412,0.330162,0.441782,0.260316,0.143951,0.112357,0.364444,0.509775,0.310805,0.180289,0.051744,0.075733,TUMORLU
0.341323,0.123941,0.950467,0.903789,0.830192,0.827486,0.122493,0.074172,0.959037,0.962169,0.296169,0.936157,0.062250,0.046199,0.963927,0.962520,0.182894,0.934801,0.129117,0.056588,0.977093,0.980313,0.087587,0.966657,TUMORLU
